bbl,facsubgrp,factype,id,facname,latitude,longitude
1021420133,SENIOR SERVICES,SENIOR SERVICES,2135,ARC XVI FORT WASHINGTON INC,40.8451843324597,-73.9391838589225
1021420133,SENIOR SERVICES,TRANSPORTATION,2136,ARC XVI FT WASHINGTON INC TRANSPORTATION ONLY,40.8451843324597,-73.9391838589225
1021430048,DAY CARE,DAY CARE,31833,WASHINGTON HEIGHTS CCC,40.8455214249592,-73.9373785353398
1021430048,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,31834,WASHINGTON HEIGHTS CHILD CARE CENTER EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.8455214249592,-73.9373785353398
1021450051,IMMIGRANT SERVICES,"IMMIGRANT NDA PROGRAMS,IMMIGRATION SERVICES,IMMIGRANT SUPPORT SERVICES",19986,NORTHERN MANHATTAN IMPROVEMENT CORPORATION,40.8469578666248,-73.9374190061477
1021450051,IMMIGRANT SERVICES,"LEGAL ASSISTANCE PROGRAM IMMIGRATION SERVICES,IMMIGRANT SUPPORT SERVICES",19987,NORTHERN MANHATTAN IMPROVEMENT CORPORATION (NMIC),40.8469578666248,-73.9374190061477
1021530063,HEALTH PROMOTION AND DISEASE PREVENTION,HEP-C PEER NAVIGATION [574],31837,WASHINGTON HEIGHTS CORNER PROJECT INC HEP-C PEER NAVIGATION [574],40.8489173060685,-73.9336009585865
1021530063,HEALTH PROMOTION AND DISEASE PREVENTION,PREP EDUCATION AT NEEDLE EXCHANGE SITES,31838,WASHINGTON HEIGHTS CORNER PROJECT INC PREP EDUCATION AT NEEDLE EXCHANGE SITES,40.8489173060685,-73.9336009585865
1021630041,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,26321,SCHOOL IN THE SQUARE PUBLIC CS,40.84878558185,-73.9361871851178
1021630041,CHARTER K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - CHARTER,26320,SCHOOL IN THE SQUARE PUBLIC CHARTER SCHOOL,40.84878558185,-73.9361871851178
1021650026,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,21572,P.S. 132 JUAN PABLO DUARTE SCHOOL,40.8505233141827,-73.9339683959125
1021650026,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",21571,P.S. 132 JUAN PABLO DUARTE SCH,40.8505233141827,-73.9339683959125
1022150538,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,2459,ATMOSPHERE ACADEMY PUBLIC CHARTER,40.8750663721052,-73.9101656699853
1022150538,CHARTER K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - CHARTER,2460,ATMOSPHERE CHARTER SCHOOL,40.8750663721052,-73.9101656699853
1022340001,HEALTH PROMOTION AND DISEASE PREVENTION,OTHER PREVENTION SERVICES,14899,INWOOD COMMUNITY SERVICES INC OTHER PREVENTION SERVICES,40.8661350717899,-73.9245240748212
1022340001,HEALTH PROMOTION AND DISEASE PREVENTION,PRIMARY PREVENTION SERVICES,14900,INWOOD COMMUNITY SERVICES INC PRIMARY PREVENTION SERVICES,40.8661350717899,-73.9245240748212
2022890075,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,4036,BRILLA PAX CHARTER SCHOOL,40.8127809427797,-73.9193313788837
2022890075,CHARTER K-12 SCHOOLS,ELEMENTARY SCHOOL - CHARTER,4035,BRILLA COLLEGE PREP CHARTER SCHOOL,40.8127809427797,-73.9193313788837
2023060054,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,17351,M.S. 223 M.S. 223 - THE LABORATORY,40.8132785442693,-73.9205425418848
2023060054,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",17350,M.S. 223 M.S. 223 - THE LABORA,40.8132785442693,-73.9205425418848
2023270054,HEALTH PROMOTION AND DISEASE PREVENTION,GENERAL PREVENTIVE CARE (PC),15458,JEWISH CHILD CARE ASSOCIATION OF NEW YORK GENERAL PREVENTIVE CARE (PC),40.816038651062,-73.9183994593844
2023270054,HEALTH PROMOTION AND DISEASE PREVENTION,PREVENTIVE SERVICES,15459,JEWISH CHILD CARE ASSOCIATION OF NEW YORK PREVENTIVE SERVICES,40.816038651062,-73.9183994593844
2023350016,MENTAL HEALTH,INPATIENT MENTAL HEALTH,16797,LINCOLN MEDICAL & MENTAL HEALTH CENTER INPATIENT SERVICES,40.8170366654081,-73.9243685518231
2023350016,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,16798,LINCOLN MEDICAL & MENTAL HEALTH CENTER/CHILD OUTPATIENT SVC,40.8170366654081,-73.9243685518231
2023400221,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,3672,BOOM!HEALTH CHECK HEP C [574],40.8156164017647,-73.925534734442
2023400221,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,3671,BOOM! HEALTH,40.8156164017647,-73.925534734442
2023600080,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,20165,NYC CHARTER HS - AECI,40.8218584017528,-73.9105046613662
2023600080,CHARTER K-12 SCHOOLS,HIGH SCHOOL - CHARTER,20164,"NYC CHARTER HIGH SCHOOL FOR ARCHITECTURE, ENGINEERING AND CONSTRUCTION INDUSTRIES (AECI)",40.8218584017528,-73.9105046613662
2024600001,SENIOR SERVICES,SENIOR SERVICES,18303,MID BRONX SENIOR CITIZENS COUNCIL INC,40.8270154265021,-73.9219100443689
2024600001,SENIOR SERVICES,TRANSPORTATION,18304,MID BRONX SENIOR CITIZENS COUNCIL INC TRANSPORTATION ONLY,40.8270154265021,-73.9219100443689
2025220070,DOE UNIVERSAL PRE-KINDERGARTEN,DISTRICT PRE-K CENTER SCHOOL - PUBLIC,12179,GARDEN OF LEARNING AND DISCOVERY PRE-K CENTER,40.843540822789,-73.9234083171107
2025220070,DOE UNIVERSAL PRE-KINDERGARTEN,PRE-K CENTER,12180,GARDEN OF LEARNING AND DISCOVERY PRE-K CENTER AT 1434 OGDEN AVENUE,40.843540822789,-73.9234083171107
2025230133,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,18236,METROPOLITAN LIGHTHOUSE CHARTER SCH,40.8342928547592,-73.9302065164709
2025230133,CHARTER K-12 SCHOOLS,K-12 ALL GRADES SCHOOL - CHARTER,18237,METROPOLITAN LIGHTHOUSE CHARTER SCHOOL,40.8342928547592,-73.9302065164709
2025460027,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,27221,SOUTH BRONX CHARTER SCHOOL,40.8028847648315,-73.9177572173379
2025460027,CHARTER K-12 SCHOOLS,ELEMENTARY SCHOOL - CHARTER,27222,SOUTH BRONX CHARTER SCHOOL FOR INTERNATIONAL CULTURES AND THE ARTS,40.8028847648315,-73.9177572173379
2026120007,CHEMICAL DEPENDENCY,INPATIENT REHABILITATION,4398,BRONXCARE ADDICTIONS REHAB PROG IP,40.8314077797499,-73.9028093737206
2026120007,CHEMICAL DEPENDENCY,MED SUP WITHDRAWAL - INPATIENT,4397,BRONXCARE ADDICTIONS DETOX PROG MSW-IP,40.8314077797499,-73.9028093737206
2026760003,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,27238,SOUTH BRONX EARLY COLLEGE ACADEMY CS,40.8180943660456,-73.9042289715015
2026760003,CHARTER K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - CHARTER,27237,SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL,40.8180943660456,-73.9042289715015
2026967501,HEALTH PROMOTION AND DISEASE PREVENTION,HEP-C PEER NAVIGATION [574],27666,ST ANN'S CORNER OF HARM REDUCTION INC HEP-C PEER NAVIGATION [574],40.820395,-73.899519
2026967501,HEALTH PROMOTION AND DISEASE PREVENTION,PREP EDUCATION AT NEEDLE EXCHANGE SITES,27667,ST ANN'S CORNER OF HARM REDUCTION INC PREP EDUCATION AT NEEDLE EXCHANGE SITES,40.820395,-73.899519
2027010001,DAY CARE,DAY CARE,30384,TRABAJAMOS COMMUNITY HS 1,40.8162214410574,-73.9004525618185
2027010001,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,30383,TRABAJAMOS COMMUNITY HEAD START EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.8162214410574,-73.9004525618185
2027090001,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,22859,PAL-SOUTH BRONX CENTER,40.8172983659582,-73.8972440482012
2027090001,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SUMMER YOUTH EMPLOYMENT JOBS & INTERNSHIPS,YOUTH EMPLOYMENT",22858,PAL-NEW SOUTH BX. CENTER,40.8172983659582,-73.8972440482012
2027240186,OTHER HEALTH CARE,FAMILY SUPPORT,29908,THE NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT INC FAMILY SUPPORT,40.8215730459747,-73.8921021682051
2027240186,OTHER HEALTH CARE,NEW YORK CONNECTS,29909,THE NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT INC NEW YORK CONNECTS,40.8215730459747,-73.8921021682051
2027240186,OTHER HEALTH CARE,SOCIAL SERVICES ONLY,29910,THE NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT INC SOCIAL SERVICES ONLY,40.8215730459747,-73.8921021682051
2027620408,SOLID WASTE PROCESSING,RECYCLABLES HANDLING AND RECOVERY,26054,SAL'S METAL CORP,40.8209797796294,-73.8839929128433
2027620408,SOLID WASTE PROCESSING,SCRAP METAL PROCESSING,26055,SAL'S METAL CORP.,40.8209797796294,-73.8839929128433
2027630029,DAY CARE,DAY CARE,16298,LA PENINSULA MANIDA,40.814588660198,-73.8886996804644
2027630029,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,16297,LA PENINSULA COMMUNITY ORGANIZATION INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.814588660198,-73.8886996804644
2027630279,AFTER-SCHOOL PROGRAMS,BEACON AFTER-SCHOOL PROGRAMS,18893,MS 201,40.8159497154417,-73.8853034649166
2027630279,AFTER-SCHOOL PROGRAMS,TEEN ACTION PROGRAM AFTER-SCHOOL PROGRAMS,18894,"MS 201 - SCHOOL OF THEATRE, ARTS AND RESEARCH",40.8159497154417,-73.8853034649166
2028640025,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,4140,BRONX ACADEMY OF PROMISE CHARTER SCH,40.8396290851259,-73.9199945084426
2028640025,CHARTER K-12 SCHOOLS,K-8 SCHOOL - CHARTER,4141,BRONX ACADEMY OF PROMISE CHARTER SCHOOL,40.8396290851259,-73.9199945084426
2028680111,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,6097,CHARTER HIGH SCHOOL-LAW AND SOCIAL,40.8537629855346,-73.9114996411367
2028680111,CHARTER K-12 SCHOOLS,HIGH SCHOOL - CHARTER,6096,CHARTER HIGH SCHOOL FOR LAW AND SOCIAL JUSTICE,40.8537629855346,-73.9114996411367
2028910037,CHEMICAL DEPENDENCY,INPATIENT REHABILITATION,24085,"PROMESA, INC. IP",40.8461517425061,-73.9042832178955
2028910037,CHEMICAL DEPENDENCY,MAOT-A-RESIDENTIAL,24087,"PROMESA, INC. MTA-R",40.8461517425061,-73.9042832178955
2028910037,CHEMICAL DEPENDENCY,MED SUP WITHDRAWAL - INPATIENT,24086,"PROMESA, INC. MSW-IP",40.8461517425061,-73.9042832178955
2028910037,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,24092,"PROMESA, INC. OTP",40.8461517425061,-73.9042832178955
2028910037,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,24093,"PROMESA, INC. OTP 1",40.8461517425061,-73.9042832178955
2028910037,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,25024,RAMON VELEZ RECOVERY CENTER OTP,40.8461517425061,-73.9042832178955
2028910037,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,24088,"PROMESA, INC. OP",40.8461517425061,-73.9042832178955
2028910037,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,24091,"PROMESA, INC. OP 3",40.8461517425061,-73.9042832178955
2028910037,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,25023,RAMON VELEZ RECOVERY CENTER OP,40.8461517425061,-73.9042832178955
2028910037,CHEMICAL DEPENDENCY,RESIDENTIAL REHAB FOR YOUTH,24094,"PROMESA, INC. RRSY",40.8461517425061,-73.9042832178955
2028910039,CHEMICAL DEPENDENCY,820 STABIL REHAB REINTEGRATION,12968,"GREENHOPE SERVICES FOR WOMEN, INC. SRR",40.8464803035233,-73.9044752710856
2028910039,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,12967,"GREENHOPE SERVICES FOR WOMEN, INC. OP1",40.8464803035233,-73.9044752710856
2029190005,DAY CARE,DAY CARE,30475,TREMONT MONTEREY DAYCARE II,40.8390948480124,-73.9009259745957
2029190005,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,30474,TREMONT MONTEREY DAY CARE CENTER INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.8390948480124,-73.9009259745957
2029310015,DAY CARE,DAY CARE,30849,UNITED BRONX PARENTS DCC,40.8329825077147,-73.9024957019854
2029310015,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,30850,UNITED BRONX PARENTS INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.8329825077147,-73.9024957019854
2029470014,CHEMICAL DEPENDENCY,820 REHAB AND REINTEGRATION,31643,VIP COMMUNITY SERVICES RR,40.8454503585552,-73.8930144395346
2029470014,CHEMICAL DEPENDENCY,820 STABIL REHAB REINTEGRATION,31644,VIP COMMUNITY SERVICES SRR,40.8454503585552,-73.8930144395346
2029470014,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,31645,"VIP COMMUNITY SERVICES, INC. OTP",40.8454503585552,-73.8930144395346
2029470014,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,31642,VIP COMMUNITY SERVICES OP,40.8454503585552,-73.8930144395346
2029510032,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,6214,CHILDREN'S AID COLLEGE PREP CHARTER,40.8438306345323,-73.8905119342344
2029510032,CHARTER K-12 SCHOOLS,ELEMENTARY SCHOOL - CHARTER,6215,CHILDREN'S AID COLLEGE PREP CHARTER SCHOOL,40.8438306345323,-73.8905119342344
2029650082,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,5220,C.S. 134 GEORGE F. BRISTOW SCHOOL,40.8313584970994,-73.894346378873
2029650082,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",5219,C.S. 134 GEORGE F. BRISTOW SCH,40.8313584970994,-73.894346378873
2030510045,OTHER HEALTH CARE,HEALTH FACILITY,27684,ST BARNABAS HOSPITAL MEDICAL CASE MANAGEMENT,40.8533980442815,-73.8920066991626
2030510045,OTHER HEALTH CARE,STATUS-NEUTRAL CARE COORDINATION,27685,ST BARNABAS HOSPITAL STATUS-NEUTRAL CARE COORDINATION,40.8533980442815,-73.8920066991626
2030640001,CHEMICAL DEPENDENCY,MEDICAL MANAGED DETOXIFICATION,27930,ST. BARNABAS HOSPITAL MMD,40.8532603182299,-73.8908390453861
2030640001,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,27932,ST. BARNABAS HOSPITAL OTP,40.8532603182299,-73.8908390453861
2030640001,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,27931,ST. BARNABAS HOSPITAL OP,40.8532603182299,-73.8908390453861
2030890024,DAY CARE,DAY CARE,3090,BELMONT COMMUNITY DCC,40.8536282382394,-73.8850685450387
2030890024,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,3089,BELMONT COMMUNITY DAY CARE CENTER INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.8536282382394,-73.8850685450387
2031890009,PARKING LOTS AND GARAGES,MUNICIPAL PARKING - INDOOR,15414,JEROME-190 STREET GARAGE,40.8633562128211,-73.9001265022051
2031890009,PARKING LOTS AND GARAGES,PUBLIC PARKING,15415,"JEROME-190TH STREET, GARAGE",40.8633562128211,-73.9001265022051
2032470165,OTHER CULTURAL INSTITUTIONS,"MULTI-DISCIPLINE, PERFORMING",16620,"LEHMAN COLLEGE CENTER FOR THE PERFORMING ARTS, INC.",40.8746056085617,-73.8928378314361
2032470165,OTHER CULTURAL INSTITUTIONS,VISUAL ARTS,16619,LEHMAN COLLEGE ART GALLERY,40.8746056085617,-73.8928378314361
2032780084,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,23180,PART OF THE SOLUTION,40.8658454679186,-73.8866683476871
2032780084,SOUP KITCHENS AND FOOD PANTRIES,SOUP KITCHEN,23181,PART OF THE SOLUTION (POTS),40.8658454679186,-73.8866683476871
2037960028,HEALTH PROMOTION AND DISEASE PREVENTION,GENERAL PREVENTIVE CARE (PC),5768,CATHOLIC GUARDIAN SERVICES GENERAL PREVENTIVE CARE (PC),40.8332467583242,-73.8579949272476
2037960028,HEALTH PROMOTION AND DISEASE PREVENTION,PREVENTIVE SERVICES,5767,CATHOLIC GUARDIAN SERVICES / FORMERLY CATHOLIC GUARDIAN SOCIETY AND HOME BUREAU PREVENTIVE SERVICES,40.8332467583242,-73.8579949272476
2040780010,DAY CARE,DAY CARE,32156,WESTCHESTER TREMONT DCC,40.8434458678976,-73.8485584277304
2040780010,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,32155,WESTCHESTER TREMONT DAY CARE CENTER EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.8434458678976,-73.8485584277304
2042050001,MENTAL HEALTH,EMERGENCY MENTAL HEALTH,15243,JACOBI BEHAVIORAL HEALTH CARE SERVICES CPEP,40.8565946757349,-73.8475217926708
2042050001,MENTAL HEALTH,INPATIENT MENTAL HEALTH,15244,JACOBI BEHAVIORAL HEALTH CARE SERVICES INPATIENT UNIT,40.8565946757349,-73.8475217926708
2042050001,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,15242,JACOBI ACT PROGRAM,40.8565946757349,-73.8475217926708
2042220005,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,14527,ICAHN CHARTER SCHOOL 4,40.8566533528731,-73.842585355019
2042220005,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,14529,ICAHN CHARTER SCHOOL 5,40.8566533528731,-73.842585355019
2042220005,CHARTER K-12 SCHOOLS,K-8 SCHOOL - CHARTER,14526,ICAHN CHARTER SCHOOL 3,40.8566533528731,-73.842585355019
2042220005,CHARTER K-12 SCHOOLS,K-8 SCHOOL - CHARTER,14528,ICAHN CHARTER SCHOOL 4,40.8566533528731,-73.842585355019
2042260130,CHEMICAL DEPENDENCY,MED SUP WITHDRAWAL-OUTPATIENT,18576,MONTEFIORE MEDICAL CENTER MSW-OP,40.845880539688,-73.8407560494
2042260130,CHEMICAL DEPENDENCY,MEDICAL MAINTENANCE,32026,WELLNESS CENTER AT WATERS PLACE OMM,40.845880539688,-73.8407560494
2042260130,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,18578,MONTEFIORE MEDICAL CENTER OTP,40.845880539688,-73.8407560494
2042260130,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,32025,WELLNESS CENTER AT PORT MORRIS OTP,40.845880539688,-73.8407560494
2042260130,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,32027,WELLNESS CENTER AT WATERS PLACE OTP,40.845880539688,-73.8407560494
2042260130,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,18577,MONTEFIORE MEDICAL CENTER OP,40.845880539688,-73.8407560494
2046580015,HEALTH PROMOTION AND DISEASE PREVENTION,GENERAL PREVENTIVE CARE (PC),2408,ASTOR SERVICES FOR CHILDREN AND FAMILIES GENERAL PREVENTIVE CARE (PC),40.8766931924075,-73.862771548362
2046580015,HEALTH PROMOTION AND DISEASE PREVENTION,PREVENTIVE SERVICES,2409,ASTOR SERVICES FOR CHILDREN AND FAMILIES PREVENTIVE SERVICES,40.8766931924075,-73.862771548362
2048290006,DAY CARE,DAY CARE,19930,NORTH BRONX NCNW CDC,40.8896701072749,-73.8598808524913
2048290006,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,19929,NORTH BRONX NATIONAL COUNCIL OF NEGRO WOMEN CHILD DEVELOPMENT CENTER INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.8896701072749,-73.8598808524913
2048940011,OTHER HEALTH CARE,ADULT DAY CARE,27523,SPLIT ROCK REHABILITATION AND HEALTH CARE CENTER,40.8819064344142,-73.8395842333856
2048940011,OTHER HEALTH CARE,LONG TERM HOME HEALTH CARE PROGRAM,27522,SPLIT ROCK LONG TERM HOME HEALTH CARE PROGRAM,40.8819064344142,-73.8395842333856
2049740009,SOLID WASTE PROCESSING,RECYCLABLES HANDLING AND RECOVERY,1830,ALPHA RECYCLING INC,40.8880903484912,-73.8251339911111
2049740009,SOLID WASTE PROCESSING,SCRAP METAL PROCESSING,1831,"ALPHA RECYCLING, INC.",40.8880903484912,-73.8251339911111
2052630192,PUBLIC K-12 SCHOOLS,ELEMENTARY SCHOOL - PUBLIC,8723,CORNERSTONE ACADEMY FOR SOCIAL ACTION,40.8832567898489,-73.8308828954282
2052630192,PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,8724,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),40.8832567898489,-73.8308828954282
2052860005,SOLID WASTE PROCESSING,SCRAP METAL PROCESSING,19359,NEW ENGLAND USED AUTO PARTS INC,40.8867688123922,-73.8245344784009
2052860005,SOLID WASTE PROCESSING,VEHICLE DISMANTLING FACILITY,19358,NEW ENGLAND USED AUTO PARTS,40.8867688123922,-73.8245344784009
2056550221,SOLID WASTE PROCESSING,RECYCLABLES HANDLING AND RECOVERY,23196,PASCAP CO INC,40.8882520502949,-73.8216138642408
2056550221,SOLID WASTE PROCESSING,SCRAP METAL PROCESSING,23197,"PASCAP CO., INC.",40.8882520502949,-73.8216138642408
2057120130,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,14852,INTERNATIONAL LEADERSHIP CHARTER HIG,40.880907,-73.909203
2057120130,CHARTER K-12 SCHOOLS,HIGH SCHOOL - CHARTER,14853,INTERNATIONAL LEADERSHIP CHARTER HIGH SCHOOL,40.880907,-73.909203
2057220475,SENIOR SERVICES,SENIOR CENTER,25577,RIVERDALE SENIOR SERVICES INC,40.878753342211,-73.9144432228508
2057220475,SENIOR SERVICES,TRANSPORTATION,25578,RIVERDALE SENIOR SERVICES INC TRANSPORTATION ONLY,40.878753342211,-73.9144432228508
2057810992,NON-PUBLIC K-12 SCHOOLS,ELEMENTARY SCHOOL - NON-PUBLIC,10858,ETHICAL CULTURE THE FIELDSTON LS,40.8900937904779,-73.9063529583011
2057810992,NON-PUBLIC K-12 SCHOOLS,HIGH SCHOOL - NON-PUBLIC,10857,ETHICAL CULTURE FIELDSTON SCHOOL,40.8900937904779,-73.9063529583011
2057810992,NON-PUBLIC K-12 SCHOOLS,MIDDLE SCHOOL - NON-PUBLIC,10856,ETHICAL CULTURE FIELDSTON MIDDLE SCH,40.8900937904779,-73.9063529583011
3001180006,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,4754,BROOKLYN LABORATORY CHARTER SCHOOL,40.6974243544537,-73.9858855716774
3001180006,CHARTER K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - CHARTER,4755,BROOKLYN LAB CHARTER SCHOOL,40.6974243544537,-73.9858855716774
3001470036,OTHER HEALTH CARE,CAREGIVER,13653,HEIGHTS AND HILLS INC CAREGIVER,40.6925267145209,-73.9865517117814
3001470036,OTHER HEALTH CARE,CASE MANAGEMENT ONLY,13654,HEIGHTS AND HILLS INC CASE MANAGEMENT ONLY,40.6925267145209,-73.9865517117814
3001470036,OTHER HEALTH CARE,TESTING LABORATORY,14200,HOUSING WORKS INC VIRAL SUPPRESSION LAB,40.6925267145209,-73.9865517117814
3001470036,OTHER HEALTH CARE,UNDETECTABLES VIRAL LOAD SUPPRESSION TECHNICAL ASSISTANCE,14199,HOUSING WORKS INC UNDETECTABLES VIRAL LOAD SUPPRESSION TECHNICAL ASSISTANCE,40.6925267145209,-73.9865517117814
3002920026,AFTER-SCHOOL PROGRAMS,AFTERSCHOOL PROGRAMS,29160,THE ARAB-AMERICAN FAMILY SUPPORT CENTER INC AFTERSCHOOL PROGRAMS,40.6888999372029,-73.9929980493438
3002920026,AFTER-SCHOOL PROGRAMS,"MIDDLE SCHOOL YOUTH AFTER-SCHOOL PROGRAMS,NDA PROGRAMS,ADOLESCENT LITERACY,YOUTH EDUCATIONAL SUPPORT",29159,THE ARAB-AMERICAN FAMILY SUPPORT CENTER,40.6888999372029,-73.9929980493438
3004090038,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,19337,NEW DAWN CHARTER HS II,40.6830002959597,-73.9904929628049
3004090038,CHARTER K-12 SCHOOLS,HIGH SCHOOL - CHARTER,19336,NEW DAWN CHARTER HIGH SCHOOL,40.6830002959597,-73.9904929628049
3004370001,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,22245,P.S. 32 SAMUEL MILLS SPROLE SC,40.68016,-73.991142
3004370001,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",22244,P.S. 32 SAMUEL MILLS SPROLE,40.68016,-73.991142
3006040005,CHEMICAL DEPENDENCY,INPATIENT REHABILITATION,31192,URBAN RECOVERY HOUSE LLC IP,40.675287,-74.014918
3006040005,CHEMICAL DEPENDENCY,MED SUP WITHDRAWAL - INPATIENT,31193,URBAN RECOVERY HOUSE LLC MSW-IP,40.675287,-74.014918
3006510047,DOE UNIVERSAL PRE-KINDERGARTEN,DISTRICT PRE-K CENTER SCHOOL - PUBLIC,29808,THE LITTLE BROOKLYN PRE-K CENTER,40.6611869100881,-73.9986662960893
3006510047,DOE UNIVERSAL PRE-KINDERGARTEN,PRE-K CENTER,29809,THE LITTLE BROOKLYN PRE-K CENTER AT 173-177 25TH STREET,40.6611869100881,-73.9986662960893
